Insecta,Paonias excaecata
Mammalia,Delphinus delphis
Plantae,Baccharis salicifolia
Insecta,Mestra amymone
Animalia,Pugettia producta
Aves,Pitangus sulphuratus
Reptilia,Intellagama lesueurii
Mammalia,Equus asinus
Plantae,Xanthium strumarium
Insecta,Erythrodiplax minuscula
Plantae,Centaurea melitensis
Plantae,Nuphar advena
Plantae,Trifolium incarnatum
Plantae,Paraserianthes lophantha
Plantae,Podocarpus totara
Plantae,Ericameria nauseosa
Plantae,Taxodium distichum
Plantae,Pyrola elliptica
Plantae,Cyathea dealbata
Plantae,Sabal palmetto
Plantae,Ribes cereum
Aves,Anthus novaeseelandiae novaeseelandiae
Mammalia,Megaptera novaeangliae
Insecta,Pyrgus oileus
Insecta,Anartia jatrophae
Insecta,Heliconius charithonia
Reptilia,Coleonyx brevis
Reptilia,Coleonyx elegans
Insecta,Euptoieta hegesia meridiania
Insecta,Vanessa gonerilla
Reptilia,Coleonyx variegatus
Insecta,Sympetrum ambiguum
Aves,Anas platyrhynchos
Aves,Sayornis phoebe
Insecta,Schistocerca americana
Plantae,Ericameria linearifolia
Insecta,Ischnura perparva
Aves,Sayornis nigricans
Plantae,Botrychium dissectum
Insecta,Mydas clavatus
Plantae,Asplenium rhizophyllum
Plantae,Cystopteris bulbifera
Aves,Tityra semifasciata
Plantae,Dryopteris carthusiana
Plantae,Opuntia humifusa
Plantae,Ptelea trifoliata
Plantae,Dryopteris intermedia
Insecta,Acharia stimulea
Plantae,Botrypus virginianus
Reptilia,Sternotherus odoratus
Plantae,Gymnocarpium dryopteris
Aves,Dryocopus lineatus
Plantae,Matteuccia struthiopteris
Aves,Podiceps nigricollis
Plantae,Onoclea sensibilis
Plantae,Robinia pseudoacacia
Plantae,Calopogon tuberosus
Plantae,Lysimachia quadrifolia
Insecta,Labidomera clivicollis
Plantae,Sarracenia alata
Plantae,Lepidospartum squamatum
Insecta,Wallengrenia otho
Plantae,Rhododendron periclymenoides
Fungi,Dacrymyces palmatus
Plantae,Cornus racemosa
Mammalia,Ursus americanus
Plantae,Stachys palustris
Plantae,Pistacia lentiscus
Insecta,Daphnis nerii
Plantae,Malacothrix glabrata
Mollusca,Navanax inermis
Plantae,Malacothrix saxatilis
Aves,Buteo lineatus
Mammalia,Procyon lotor
Mollusca,Aplysia vaccaria
Aves,Setophaga americana
Animalia,Oxidus gracilis
Reptilia,Kinosternon subrubrum
Amphibia,Anaxyrus americanus americanus
Mammalia,Nasua narica
Plantae,Heliotropium curassavicum
Mammalia,Bassariscus astutus
Plantae,Actaea rubra
Plantae,Corylus cornuta californica
Animalia,Scolopendra polymorpha
Plantae,Juniperus communis
Plantae,Clematis lasiantha
Plantae,Lespedeza cuneata
Plantae,Descurainia pinnata
Plantae,Betula alleghaniensis
Plantae,Heterotheca grandiflora
Plantae,Betula populifolia
Plantae,Eriobotrya japonica
Plantae,Romneya coulteri
Aves,Porphyrio melanotus
Mollusca,Neobernaya spadicea
Plantae,Sisymbrium irio
Amphibia,Oophaga pumilio
Plantae,Stanleya pinnata
Plantae,Thysanocarpus curvipes
Insecta,Blepharomastix ranalis
Plantae,Asclepias syriaca
Insecta,Antaeotricha schlaegeri
Plantae,Trillium cuneatum
Plantae,Salvia mellifera
Plantae,Corylus cornuta
Plantae,Trientalis borealis
Plantae,Sisyrinchium angustifolium
Animalia,Strongylocentrotus purpuratus
Plantae,Sisyrinchium bellum
Plantae,Quercus kelloggii
Mammalia,Mirounga angustirostris
Plantae,Halosaccion glandiforme
Mammalia,Halichoerus grypus
Plantae,Atriplex lentiformis
Mammalia,Zalophus californianus
Reptilia,Sphenodon punctatus
Plantae,Chenopodium album
Reptilia,Phrynosoma modestum
Plantae,Paris quadrifolia
Plantae,Thuja occidentalis
Insecta,Typocerus velutinus
Insecta,Diacme elealis
Mammalia,Arctocephalus forsteri
Plantae,Dudleya lanceolata
Plantae,Cucurbita foetidissima
Mammalia,Eumetopias jubatus
Aves,Anas crecca carolinensis
Mammalia,Phocarctos hookeri
Plantae,Solanum chenopodioides
Mammalia,Cervus elaphus canadensis
Plantae,Marah macrocarpa
Animalia,Ginglymostoma cirratum
Insecta,Pyrausta volupialis
Reptilia,Phrynosoma orbiculare
Plantae,Dodecatheon meadia
Plantae,Prosopis glandulosa
Insecta,Anticarsia gemmatalis
Insecta,Battus philenor
Plantae,Trillium grandiflorum
Insecta,Microstylum morosum
Plantae,Frankenia salina
Insecta,Arctia villica
Mammalia,Taxidea taxus
Arachnida,Neoscona oaxacensis
Reptilia,Tarentola mauritanica
Plantae,Pistia stratiotes
Aves,Alectoris chukar
Insecta,Cetonia aurata
Insecta,Conocephalus brevipennis
Plantae,Mentha arvensis
Reptilia,Thamnophis sirtalis infernalis
Plantae,Salvia leucophylla
Mammalia,Mustela erminea
Reptilia,Terrapene carolina carolina
Mammalia,Mustela frenata
Insecta,Oryctes nasicornis
Plantae,Capsella bursa-pastoris
Mammalia,Lepus europaeus
Plantae,Malva parviflora
Aves,Perisoreus canadensis
Plantae,Tetragonia tetragonoides
Aves,Artemisiospiza belli
Reptilia,Thamnophis elegans
Mollusca,Cepaea hortensis
Plantae,Forestiera pubescens
Insecta,Celastrina neglecta
Plantae,Pentagramma triangularis
Plantae,Paeonia californica
Plantae,Salvia spathacea
Mammalia,Meles meles
Aves,Gallus gallus
Plantae,Barbarea vulgaris
Plantae,Platanus racemosa
Aves,Cardinalis sinuatus
Plantae,Castilleja affinis
Aves,Cardinalis cardinalis
Plantae,Iris cristata
Plantae,Aralia spinosa
Plantae,Viola sororia
Plantae,Viola pubescens
Plantae,Valerianella radiata
Aves,Melospiza lincolnii
Plantae,Eucalyptus globulus
Aves,Melospiza georgiana
Aves,Meleagris gallopavo
Mollusca,Limacia cockerelli
Insecta,Orthodera novaezealandiae
Insecta,Cosmopepla lintneriana
Aves,Meleagris ocellata
Mammalia,Conepatus leuconotus
Insecta,Erynnis horatius
Mammalia,Mephitis mephitis
Insecta,Dryas iulia
Reptilia,Thamnophis elegans elegans
Mammalia,Crocuta crocuta
Animalia,Stenopus hispidus
Aves,Lagopus lagopus
Plantae,Lophophora williamsii
Mollusca,Doriopsilla albopunctata
Mammalia,Herpestes javanicus
Insecta,Biston betularia
Aves,Spizella atrogularis
Aves,Pyrrhocorax graculus
Plantae,Euphorbia albomarginata
Aves,Anas americana
Aves,Spizella breweri
Plantae,Punica granatum
Aves,Spizella pusilla
Plantae,Iris foetidissima
Aves,Passerella iliaca
Aves,Aeronautes saxatalis
Aves,Calidris bairdii
Amphibia,Rana aurora
Aves,Columbina talpacoti
Plantae,Cornus alternifolia
Aves,Vireo bellii
Plantae,Baccharis halimifolia
Insecta,Plectrodera scalator
Aves,Vireo plumbeus
Insecta,Didymops transversa
Aves,Vireo philadelphicus
Aves,Vireo flavifrons
Aves,Vireo olivaceus
Plantae,Ruscus aculeatus
Plantae,Verbena stricta
Plantae,Datura wrightii
Aves,Zonotrichia querula
Aves,Zonotrichia capensis
Aves,Zonotrichia albicollis
Aves,Zonotrichia atricapilla
Aves,Egretta garzetta
Insecta,Celithemis eponina
Plantae,Justicia californica
Plantae,Delphinium glaucum
Plantae,Sphaeralcea ambigua
Aves,Emberiza citrinella
Mammalia,Panthera leo
Animalia,Tetraclita rubescens
Plantae,Hedycarya arborea
Aves,Emberiza schoeniclus
Aves,Vireo gilvus
Plantae,Abronia villosa
Plantae,Thlaspi arvense
Amphibia,Rana temporaria
Mammalia,Lynx rufus
Plantae,Calochortus splendens
Plantae,Hesperoyucca whipplei
Plantae,Thymophylla pentachaeta
Plantae,Hyptis emoryi
Plantae,Ludwigia octovalvis
Insecta,Apoda y-inversum
Insecta,Enallagma vesperum
Plantae,Bromus tectorum
Insecta,Diplacodes trivialis
Plantae,Distichlis spicata
Arachnida,Loxosceles reclusa
Mammalia,Neovison vison
Insecta,Charaxes jasius
Plantae,Calystegia macrostegia
Insecta,Crocothemis servilia
Mammalia,Leopardus pardalis
Plantae,Pinus radiata
Insecta,Dorcus parallelipipedus
Aves,Troglodytes pacificus
Actinopterygii,Abudefduf sordidus
Plantae,Sorghum halepense
Aves,Serinus serinus
Mammalia,Puma concolor
Aves,Serinus mozambicus
Insecta,Melanis pixe
Plantae,Bidens pilosa
Insecta,Callophrys dumetorum
Mollusca,Urosalpinx cinerea
Insecta,Anthocharis midea
Insecta,Leptophobia aripa elodia
Reptilia,Chrysemys picta
Insecta,Heliopetes laviana
Reptilia,Phrynosoma cornutum
Aves,Mergus merganser
Plantae,Carya ovata
Amphibia,Rana boylii
Aves,Troglodytes hiemalis
Plantae,Juglans cinerea
Aves,Lanius collurio
Plantae,Castilleja indivisa
Plantae,Coreopsis tripteris
Amphibia,Ensatina eschscholtzii oregonensis
Aves,Lophura leucomelanos
Insecta,Sympetrum danae
Plantae,Arbutus unedo
Mammalia,Canis mesomelas
Plantae,Clematis terniflora
Mammalia,Canis lupus
Plantae,Zanthoxylum americanum
Mammalia,Canis latrans
Aves,Euphonia elegantissima
Amphibia,Rana dalmatina
Aves,Euphonia hirundinacea
Aves,Euphonia affinis
Insecta,Iridopsis defectaria
Plantae,Pilosella officinarum
Plantae,Euphorbia maculata
Mammalia,Papio anubis
Insecta,Perithemis tenera
Insecta,Myscelia ethusa
Plantae,Pinus monticola
Mammalia,Vulpes vulpes
Insecta,Lomographa vestaliata
Aves,Agelaius tricolor
Plantae,Linnaea borealis
Plantae,Maurandya antirrhiniflora
Aves,Momotus lessonii
Aves,Zosterops japonicus
Plantae,Ribes sanguineum
Insecta,Thorybes pylades
Plantae,Parthenocissus quinquefolia
Aves,Icterus cucullatus
Insecta,Erynnis icelus
Insecta,Erynnis juvenalis
Mammalia,Lycaon pictus
Insecta,Erynnis baptisiae
Plantae,Earina mucronata
Aves,Icterus graduacauda
Insecta,Ancyloxypha numitor
Insecta,Deloyala guttata
Plantae,Rhododendron maximum
Insecta,Thymelicus lineola
Mammalia,Capra hircus
Aves,Anas superciliosa × platyrhynchos
Aves,Icterus pustulatus
Plantae,Lygodium japonicum
Plantae,Fragaria vesca
Aves,Icterus gularis
Aves,Calidris alpina
Aves,Anser anser
Plantae,Gelsemium sempervirens
Insecta,Agrius convolvuli
Plantae,Syringa vulgaris
Mammalia,Pecari tajacu
Plantae,Magnolia grandiflora
Insecta,Lethe appalachia
Plantae,Aquilegia caerulea
Plantae,Calochortus nuttallii
Insecta,Speyeria cybele
Plantae,Phlegmariurus varius
Plantae,Tradescantia ohiensis
Insecta,Anatrytone logan
Insecta,Eurytides marcellus
Insecta,Poanes viator
Plantae,Lathyrus vestitus
Reptilia,Glyptemys insculpta
Insecta,Epimecis hortaria
Reptilia,Micrurus tener tener
Plantae,Echium vulgare
Mammalia,Sus scrofa
Insecta,Pompeius verna
Insecta,Coccinella undecimpunctata
Plantae,Solanum xanti
Insecta,Papilio troilus
Plantae,Serenoa repens
Arachnida,Hypoblemum albovittatum
Aves,Carduelis cannabina
Plantae,Agave lechuguilla
Insecta,Colias philodice
Insecta,Hylephila phyleus
Mammalia,Hippopotamus amphibius
Insecta,Erythrodiplax umbrata
Reptilia,Trachemys scripta scripta
Insecta,Satyrium calanus
Insecta,Satyrium liparops
Insecta,Callophrys augustinus
Mammalia,Dama dama
Aves,Rallus obsoletus
Aves,Pavo cristatus
Mammalia,Axis axis
Insecta,Celastrina ladon
Insecta,Sympetrum sanguineum
Insecta,Libytheana carinenta
Insecta,Speyeria aphrodite
Insecta,Boloria bellona
Plantae,Celtis laevigata
Mammalia,Capreolus capreolus
Plantae,Pedicularis groenlandica
Aves,Pipilo chlorurus
Aves,Pipilo maculatus
Fungi,Turbinellus floccosus
Plantae,Euonymus americanus
Aves,Pipilo erythrophthalmus
Plantae,Zizia aurea
Insecta,Dorocordulia libera
Plantae,Sambucus nigra canadensis
Insecta,Nymphalis vaualbum
Mammalia,Rangifer tarandus
Plantae,Crocosmia × crocosmiiflora
Insecta,Limenitis archippus
Insecta,Asterocampa clyton
Mammalia,Cervus elaphus
Insecta,Anartia jatrophae luteipicta
Plantae,Symphoricarpos mollis
Mammalia,Cervus nippon
Aves,Picoides dorsalis
Plantae,Monstera deliciosa
Insecta,Chlosyne janais
Insecta,Megisto cymela
Mammalia,Odocoileus hemionus
Aves,Picoides nuttallii
Insecta,Cercyonis pegala
Mammalia,Odocoileus virginianus
Aves,Ardea cocoi
Actinopterygii,Lepisosteus osseus
Aves,Picoides scalaris
Insecta,Anthanassa texana
Actinopterygii,Carassius auratus
Aves,Callipepla gambelii
Aves,Pyrrhula pyrrhula
Aves,Phalacrocorax brasilianus
Insecta,Ponometia erastrioides
Insecta,Anicla infecta
Aves,Picoides pubescens
Aves,Colinus virginianus
Reptilia,Terrapene ornata luteola
Plantae,Mammillaria heyderi
Plantae,Evolvulus alsinoides
Insecta,Hamadryas februa
Plantae,Acer campestre
Aves,Podilymbus podiceps
Reptilia,Plestiodon skiltonianus skiltonianus
Aves,Sporophila torqueola
Animalia,Coenobita clypeatus
Aves,Picoides villosus
Aves,Calypte anna
Insecta,Tetraopes tetrophthalmus
Mollusca,Deroceras reticulatum
Insecta,Phlogophora periculosa
Insecta,Plodia interpunctella
Insecta,Dromogomphus spinosus
Insecta,Dromogomphus spoliatus
Fungi,Hygrocybe conica
Aves,Picoides arcticus
Aves,Aythya ferina
Reptilia,Aspidoscelis tesselata
Arachnida,Leucauge venusta
Plantae,Sphenosciadium capitellatum
Plantae,Marshallia caespitosa
Plantae,Bouteloua dactyloides
Plantae,Pelargonium × hortorum
Plantae,Fuscospora cliffortioides
Aves,Sicalis flaveola
Plantae,Paspalum dilatatum
Fungi,Bisporella citrina
Plantae,Mangifera indica
Plantae,Anemone americana
Insecta,Enallagma aspersum
Plantae,Lilium parvum
Aves,Sturnella magna
Insecta,Dythemis fugax
Fungi,Morchella esculenta
Insecta,Dythemis nigrescens
Reptilia,Opheodrys vernalis
Insecta,Dythemis velox
Insecta,Chioides albofasciatus
Plantae,Matelea biflora
Insecta,Thasus gigas
Reptilia,Hemidactylus mabouia
Insecta,Anaea aidea
Plantae,Spiranthes romanzoffiana
Fungi,Apiosporina morbosa
Plantae,Matelea reticulata
Aves,Aythya affinis
Amphibia,Rhinella marina
Mammalia,Kobus ellipsiprymnus
Insecta,Anania hortulata
Plantae,Ileostylus micranthus
Reptilia,Sceloporus occidentalis bocourtii
Insecta,Conchylodes ovulalis
Plantae,Larix laricina
Plantae,Pinus sylvestris
Plantae,Hoheria populnea
Plantae,Pinus banksiana
Plantae,Commelina erecta
Plantae,Eryngium leavenworthii
Plantae,Toxicodendron rydbergii
Plantae,Thunbergia alata
Mammalia,Rupicapra rupicapra
Plantae,Toxicodendron radicans
Plantae,Lycium ferocissimum
Aves,Cyrtonyx montezumae
Insecta,Spragueia leo
Plantae,Rhus aromatica
Insecta,Graphosoma lineatum
Insecta,Anteos clorinde
Plantae,Dasiphora fruticosa
Plantae,Cornus amomum
Insecta,Nomophila nearctica
Aves,Callipepla californica
Aves,Quiscalus quiscula
Plantae,Cystopteris fragilis
Insecta,Oncopeltus sexmaculatus
Aves,Quiscalus mexicanus
Plantae,Arisaema triphyllum
Insecta,Euphoria kernii
Aves,Callipepla squamata
Plantae,Selaginella bigelovii
Insecta,Eantis tamenund
Plantae,Pinus sabiniana
Mammalia,Ovis canadensis
Plantae,Ruellia humilis
Plantae,Mimulus cardinalis
Amphibia,Anaxyrus boreas
Insecta,Orthemis discolor
Plantae,Argemone munita
Mammalia,Bison bison
Reptilia,Sceloporus cowlesi
Insecta,Cydia latiferreana
Plantae,Asclepias eriocarpa
Mammalia,Oreamnos americanus
Reptilia,Sceloporus tristichus
Insecta,Enallagma geminatum
Plantae,Brickellia californica
Plantae,Lupinus nanus
Insecta,Sympetrum semicinctum
Plantae,Lupinus bicolor
Plantae,Celtis occidentalis
Plantae,Mirabilis jalapa
Plantae,Fritillaria affinis
Aves,Alectoris rufa
Plantae,Cotula coronopifolia
Mammalia,Antilocapra americana
Aves,Dryocopus pileatus
Fungi,Pycnoporus coccineus
Plantae,Cooperia drummondii
Plantae,Deinandra fasciculata
Plantae,Erysimum capitatum
Insecta,Orthetrum sabina
Insecta,Hypselonotus punctiventris
Amphibia,Rana draytonii
Insecta,Strymon istapa
Plantae,Juniperus virginiana
Fungi,Lycoperdon pyriforme
Plantae,Solanum umbelliferum
Plantae,Delphinium nudicaule
Plantae,Castanea sativa
Reptilia,Varanus salvator
Plantae,Nemophila menziesii
Reptilia,Crocodylus moreletii
Fungi,Xylaria polymorpha
Plantae,Dichelostemma capitatum
Reptilia,Crocodylus acutus
Plantae,Diospyros virginiana
Plantae,Abronia maritima
Aves,Trogon massena
Fungi,Amanita pantherina
Plantae,Tridens flavus
Insecta,Bombus ternarius
Aves,Geothlypis trichas
Plantae,Dracopis amplexicaulis
Plantae,Achlys triphylla
Plantae,Decodon verticillatus
Insecta,Anthanassa tulcis
Plantae,Sedum spathulifolium
Aves,Larus heermanni
Plantae,Delphinium carolinianum
Plantae,Arctostaphylos pungens
Plantae,Orchis mascula
Insecta,Cycloneda sanguinea
Aves,Agelaius phoeniceus
Plantae,Corallorhiza striata
Plantae,Lupinus hirsutissimus
Plantae,Bistorta bistortoides
Insecta,Chlorochlamys chloroleucaria
Plantae,Melilotus albus
Plantae,Epipactis helleborine
